2021-03-03 09:08:37.451 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:09:37.452 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:10:37.452 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:11:37.457 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:12:37.456 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:13:37.456 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:14:37.461 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:15:37.462 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:16:37.461 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:17:37.462 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:18:37.488 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:20:11.043 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:21:11.040 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:22:11.042 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:23:11.048 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:24:11.047 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:25:11.047 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:26:11.050 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:27:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:28:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:29:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:30:11.056 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:31:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:32:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:33:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:34:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:35:11.061 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:36:11.064 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:37:11.061 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:38:11.063 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:39:11.065 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:40:11.069 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:41:11.064 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:42:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:43:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:44:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:45:11.049 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:46:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:47:11.055 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:48:11.055 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:49:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:50:11.056 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:51:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:52:11.059 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:53:11.061 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:54:11.060 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:55:11.063 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:56:11.064 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:57:11.063 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:58:11.065 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 09:59:11.064 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:00:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:01:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:02:11.049 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:03:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:04:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:05:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:06:11.056 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:07:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:08:11.055 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:09:11.055 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:10:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:11:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:12:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:13:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:14:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:15:11.117 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:16:11.123 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:17:11.119 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:18:11.125 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:19:11.126 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:20:11.128 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:21:11.127 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:22:11.131 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:23:11.134 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:24:11.137 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:25:11.138 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:26:11.139 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:27:11.140 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:28:11.144 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:29:11.144 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:30:11.050 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:31:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:32:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:33:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:34:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:35:11.051 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:36:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:37:11.058 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:38:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:39:11.055 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:40:11.052 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:41:11.057 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:42:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:43:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:44:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:45:11.054 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:46:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:47:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:48:11.053 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
